ph,N,P,K,temperature,rainfall,humidity,planting_day,yield
7.415402117702074,67.2301122160493,79.48981776548507,98.0389918004617,20.15758176519052,200.0,71.37379403590526,341,3928.12806053085
6.8287511096596845,111.88077450417371,95.150632648213,190.89907722269308,18.091154057161482,616.4503517480949,90.0,94,4928.348277631587
5.970239796232962,87.99845742409414,82.53555427445981,169.81834782336756,28.85025054458793,200.0,80.09376199149072,244,5043.010336237241
7.013267433113356,117.4590170153858,58.592459902784725,158.48738839853308,32.53073620387473,670.9470875857057,90.0,11,4031.8408086952218
6.5970775493480405,169.49752538736556,25.377191665939513,107.67510985655463,22.80575004760914,331.53744884609455,55.148444624724256,117,5583.4617025373445
7.468644990532889,101.70793379652841,58.826795507139046,180.39737835028768,19.304692461918243,611.2692854990063,90.0,265,4670.502424534139
5.797946906122648,118.287064747537,38.24124857144806,112.22505584330254,15.0,398.53036927186963,53.139895401161084,12,3750.754951420035
6.172337853402232,122.3209093923358,131.12306234177353,144.9006672703161,20.09617578168731,200.0,70.30349220110695,154,5151.768418336138
6.107891846867842,153.93723528821138,76.54670918230282,222.347207319349,24.4317157875048,239.48073869668093,75.9871479385715,38,4861.762682014093
5.036485051867881,30.124426640615795,69.62242012858488,116.95828820949271,32.99561620418367,200.0,57.338342121432916,131,3777.327678111532
6.796120277064576,95.73198820938813,106.67461474363418,71.35053714635696,28.365668461164844,200.0,66.31946416211413,225,5191.71494600978
6.761055272179889,128.4513476911789,46.34746691432336,97.37264040649448,26.525427023533766,360.41448027342585,78.65691653677762,143,5716.944989829527
6.505113456642461,168.00315825707446,56.99407885986343,199.71494133438117,22.999401693494345,200.0,54.34593652532138,54,4747.476701830312
6.265412866624853,100.32390209975179,82.04216807745863,162.73655686901049,22.08417141372022,228.68513606718105,90.0,24,4858.571969797245
5.084629257949586,44.93789175832504,110.86306974270443,143.5561310655623,32.02823798753982,276.3499542535935,44.231050629089765,121,3810.9180768760366
6.079354677234641,144.78845783864546,95.05055135506365,124.54530973442152,26.00369270379195,200.0,90.0,119,5223.286348636471
6.15728548347323,94.58550444697482,87.44975427547647,174.2679953776595,15.0,325.58022948314476,80.01989202199388,161,4785.648486447566
5.697722730778381,72.41333363638554,82.3435320570805,107.54475745048882,21.632301760513787,397.546822520135,63.65411635508332,74,4530.494206116879
6.338714288333991,95.02618441147104,92.00707566580326,165.2832784321298,20.708919841141867,358.269363598498,58.959976831449026,185,5258.623959918149
6.904050856814538,112.61898569376602,86.04958715387764,113.43727155935215,22.268679954112677,354.6249958735222,57.394576058134646,192,5651.860209611869
8.38618590121053,95.81021341847149,49.10083175669193,105.1170307362473,27.814553301425427,281.46142315636854,62.96306539614478,220,4674.266551059296
6.674577812831839,31.77735771603723,81.38237664899454,118.12562825874942,24.462775591028752,200.0,64.2725620767676,121,5315.927356101964
6.7575503907227645,155.8826478754853,47.789340232467424,131.2296276758019,24.61567296498169,200.0,83.82839369951873,209,5752.3339299619975
6.425554084233832,170.9950016511489,82.43247628702471,147.55850820331483,31.567365806626185,223.82529983894318,90.0,300,4913.074824246397
4.581228784700959,146.06087965358023,65.58056175535276,161.77278975555572,21.51769455106656,200.0,67.99069880981011,346,3805.4562012184674
6.473486124550783,74.49257318300734,156.18144868348583,20.0,34.32099762943675,275.9092272344126,52.31557268015894,164,4799.585905612206
6.560230209941026,111.94033864209928,78.80316848744864,109.61747211266176,21.64346204314457,200.0,56.81410939045709,268,5402.680427659605
8.5,119.73914739082167,37.872813012152335,130.42150113219805,25.445990983062856,532.0161135188558,62.25363823083073,3,4010.9937953643366
6.307639035218878,143.95177558247642,75.97459367969226,225.2531019304165,23.593982022986165,200.0,49.548168420548365,50,5230.36336776165
6.801547342333612,146.73361954872323,95.58076236913664,95.9998695808934,25.617095667504806,200.0,47.31587896838932,364,4889.162247628339
6.465288230294757,90.63304804886016,130.20091838457571,158.13983090499562,27.222959975365644,216.03653796801942,90.0,211,5781.753647609525
5.331321962380468,123.27982225654242,62.316428001838446,224.75151548679187,27.169176200444383,361.23165012469286,69.53920288919382,16,4349.373065091997
7.6428228145150205,138.29121618460965,32.5271607792908,84.35157350263636,21.2344133468971,362.5046271647396,52.5030029947948,168,5058.208143660991
7.251933032686774,178.23289288587065,104.50511034292944,169.69876129322012,19.385426612762146,479.45823493570356,77.24905355536569,283,5238.000229624013
7.291031947043047,148.18026159298893,38.582038823010464,109.88640830327398,35.0,434.43269924401307,47.32480812789731,326,3586.5800964370264
5.590612545205261,151.56226749502076,66.91533675477545,124.76831288553828,22.580078301997233,226.66525414349923,48.559819281934196,298,4787.983121126553
7.902794310936099,123.35306511717444,72.27138543467018,109.84445830233427,28.496062193359933,458.3283178686987,52.95436398403632,185,5111.9471332185
5.0981489372077196,176.41836580814015,77.91099640099675,113.4071345792057,16.961793447384018,228.64370218099225,89.8176992129755,138,4609.169069034048
7.08685709380027,136.3905118383799,100.67493371223007,286.09560739532463,23.601936400476617,200.0,61.20679901332439,125,5072.909481103638
8.5,85.55648359305718,59.49097153140837,192.22279360358328,24.364003080087784,200.0,40.0,58,3566.5590235004233
5.509463674869312,176.13479880500762,71.78812243499718,205.08689308931045,27.36407534963916,211.00382394880032,83.1509889976339,362,4375.381034755514
5.933702270397228,147.9161309015611,79.57188941151834,174.5996743418248,15.0,200.0,60.40427953756464,66,4205.551016100326
6.599651365087642,102.2782391548607,84.48793872556364,69.6871605799021,25.830703065391653,240.11897669436627,40.0,340,4362.892751725386
5.996524345883801,100.82028130403026,82.93481524123769,169.74789851616535,19.251292723160535,443.28849590691186,60.24974768054885,202,5221.829396032597
4.949336568933868,131.86302180563047,93.0801732566774,203.64648072536733,26.62172855597462,200.0,72.81505844907355,9,3758.7190694472088
6.568562974806027,138.5273918107034,105.31518528925211,107.33002629804443,19.818354015809184,200.0,71.06073749799454,105,5033.591654905243
5.437696286273895,127.89169062524826,91.77902346952904,198.26633335805633,20.722586520372094,377.5709958486746,90.0,89,5082.436616042877
6.973592430635182,132.4523469377154,93.60756570527656,185.21681049270393,23.63186194803366,200.0,52.20848206145104,89,4817.700563208349
5.580575765766197,187.99829498305522,32.53330499760567,242.6020022406835,19.738352651984023,215.8808255761522,65.70080180397458,344,4162.478001093107
8.04993440501754,162.86172608939543,81.50683097497041,129.11084937431906,22.622327766323224,999.5604453934709,54.50646082132367,6,3901.2466167231423
5.716746707663763,127.62542365060098,94.38522644004826,95.11945088621366,19.033121157283425,479.89504795469537,41.86710658719166,158,5124.786046380547
6.177938483794325,157.65242323069933,101.8682358371135,131.91859453137272,15.834147741506362,559.5729352363182,78.28291058458932,330,4366.347312958846
7.31351721736967,78.69904385889842,59.229476772986175,221.77854965818116,30.089785262146798,200.0,71.9490435372128,103,4575.989926237515
5.269135683566045,135.91708199787234,60.228821753340654,58.57970595790185,18.519756535880358,859.5719051743812,69.25517674548279,223,4595.756582833511
6.72745993460413,192.3722539893244,62.77697974149205,46.58121422844839,24.10659556196008,200.0,71.40185289887967,171,5881.143968356413
7.807142754282428,111.27816418430504,96.0924169967403,154.46976394658066,28.764455407468926,200.0,54.7179072096737,33,3793.2291398299812
4.8925167654387725,86.0946428552366,111.01643164772625,127.87053536129218,21.925279487419786,959.874038427946,49.9145736902271,181,4931.337984005337
6.684633858532305,93.91644445627757,67.77619678125195,150.38639465878424,20.87417050127231,200.0,65.5647105825404,184,5714.728077299189
6.759882794248424,76.41467850630447,107.23886940881147,197.26558856179327,26.131190443337108,200.0,82.41817103617421,87,5228.949037508445
7.28182287177731,88.60952367489186,83.70439427493783,122.37153269405738,30.58966911363576,381.7200263062872,89.12115703180321,69,4222.878152962782
5.263049289121918,105.17967605639885,76.27142668512691,56.34970845346898,19.153423674567655,201.4357691546662,76.9314906021115,26,3432.6609243702505
5.179543386915723,63.77731923285432,73.65847310546093,252.2240778599972,24.249260839912804,200.0,65.43761640152144,6,4055.4878315246583
7.021941565616897,120.62473335798413,102.3983409380647,100.1385856280612,16.33752702516336,265.15559514064864,69.04675894099904,256,4651.732526917356
6.796984673233186,156.09108695146588,89.7673345036121,97.04814389939511,23.03399498158905,252.79541648925476,65.17390788988057,182,5693.386423890602
6.750492850345877,83.6897527941232,148.2747628294291,205.18600068612983,25.17102342269038,288.67281920576073,49.61084990450858,295,5331.166626003273
6.846448209496976,180.77135694567076,54.433260710080276,130.7755439479241,20.726876791224672,594.9869883868326,65.36971067315814,260,5349.261733623319
5.819975278421509,140.43168354110378,95.54305106089927,146.83050739825947,22.715040830873843,397.1452219413914,44.9775977361726,314,4630.561329975152
6.732253697161004,161.2232234249623,64.12396970565462,174.1395062030159,17.958866158462747,221.38225687838099,63.138841608454406,304,4518.927002229138
6.793072473298682,93.68661784591453,53.92139039034069,204.17915515549979,25.385393056907468,316.96259176530083,89.54157665894479,316,5229.481151025694
5.785648581973632,154.18100908266462,79.67398588895084,133.3269653409114,30.278471244415748,200.0,77.34288834175028,234,4972.5502737501665
8.365774511144757,76.32264398418748,84.12057438221107,225.99760029571496,19.514280651147683,233.5006802354565,51.153212236452056,282,4312.3698124936
6.9738329209117875,155.60990003346035,167.54520665180277,43.21000756325972,21.886641167238086,335.6832050793244,63.91356395536575,207,5688.500228352244
5.308696502797352,126.87357359174125,74.47562552950394,187.98936184765387,27.51273123227091,200.0,52.48435532367893,77,4479.015074168909
7.15655360863383,142.13004879939135,46.094638115459496,108.02362209911713,31.06045359661368,200.0,64.06229347734185,168,4741.397527339297
5.525318329772679,72.97621577500593,88.19032152483157,218.61356583039958,17.534050938955343,481.56335795332,80.61661724786845,342,4031.2589963882265
7.287084603742452,84.19720630893582,17.760798873608948,157.10222394152726,24.156076312920252,200.0,74.79511907464855,56,4312.463258713553
7.658595579007404,143.88912873013538,77.24129652187203,116.35473339952992,26.415654111597625,490.42963212050466,90.0,295,4871.651535045947
5.679317681648289,82.06607983103197,80.48075846885482,183.14205465108162,24.48971804685576,737.9098096070005,82.88716103761357,81,5170.565262934959
7.463376129244322,138.52825168396492,103.83801148835634,194.65941736036257,15.0,200.0,68.06000571616538,167,4648.37987666304
6.912780926936498,65.31448774159017,109.20866748283541,182.0947061429319,27.50545004654386,200.0,75.15724961199939,176,5258.011492665826
7.32206015999449,153.92696850666673,64.89291143276847,98.51518801834698,32.59668175545322,200.0,61.96335238724996,281,4310.962090196428
8.396792982653947,70.69906740925964,75.48157956110201,125.79914381889576,25.58330875584752,703.4414515519004,48.08743629370255,149,4690.715056214243
6.254611883997129,142.09199750718093,57.01637508167987,149.79635814392824,19.844469733528683,200.0,84.58664867431281,256,5173.377552189278
5.746263835642511,145.02523734584003,46.158123355769185,147.937017367497,22.434363768178585,200.0,80.13487215397473,281,4661.479957617015
5.610485570374477,92.12912726281701,89.29684338141904,187.4872737719174,33.84956533827797,200.0,61.384186781090534,345,4056.151941713031
5.684189715034561,143.28106268338908,41.792433542102025,49.25493837466959,29.549812704302795,200.0,69.10903605397007,278,4129.975134997397
6.422898290585896,130.41769053334224,67.5611929828441,166.71635272767517,28.200133091921646,295.65644213904494,83.61408781077209,279,5173.229714213125
6.841151974816644,98.44632575229048,50.14478120302287,135.500932278168,26.78206291767188,641.5727210419444,77.69527139309031,206,5775.403599382502
6.776690799330019,79.65781263695168,96.49049558870779,108.07496918080238,21.694314439045137,200.0,43.05348123125452,30,4220.0013138682225
7.327183249036024,41.49497233309684,134.04290297799463,112.87566111152002,23.997144096721158,373.3953008201179,68.65430032234737,218,4841.449779011678
6.513001891877907,133.98600189198774,40.95236051590006,139.27311677410182,24.61038632160742,200.0,62.485527117674536,231,5904.655858731168
7.953534077157316,57.40788914551779,24.409445513072924,20.0,27.74787158032222,200.0,81.69501048708021,359,3585.5632763531835
6.235343166762044,123.81376797765233,76.25339343949798,114.9355214604225,32.54459447133452,583.1908054783506,80.46564108173992,162,5098.9960023677295
8.5,109.46207135671004,80.47093387873275,106.20925876768533,30.591690683965638,289.4107016820084,84.77911742267068,217,4205.272561887176
7.125667347765006,147.16571101752783,86.55977920271893,176.63916046613122,17.903078221019797,396.1428958580565,48.23158491919689,228,4764.467737613817
5.642842443583717,107.91818002040543,66.61038454296965,109.72366587447397,26.119974844505244,282.96566045229923,53.23832698915642,333,4358.456790102566
5.429107501938888,106.82208854611635,73.98082103523704,139.24430999147552,28.683816725839485,200.0,81.71123654203157,221,5251.552156835932
6.982472415243185,149.27482817153182,91.02531231621806,227.1138313830651,28.094301650723178,479.5461288895853,56.125312769863314,234,5537.399161619352
6.276537214674149,133.4023211633647,111.21292677934517,199.71757599077117,21.8538311830629,200.0,42.178505286285386,73,4699.103368907854
7.214000494092092,132.64623828731112,21.348536890451513,195.11356999717265,35.0,358.969949944769,72.98894731421098,95,4392.441029489263
6.973237624573545,138.77070359234105,68.93181682905613,125.00637847945741,18.614577188344406,200.0,56.79172339601041,95,4541.793248264111
6.427171087343127,58.57711507171577,86.4142638182319,177.1516139644826,19.58405776666975,200.0,90.0,243,5110.646621821466
5.653206281931595,150.27154719947927,52.46071686167792,138.3051099773203,26.16797540630788,200.0,69.44276830982696,293,4838.847243569537
4.985152775314136,144.49875176054408,131.93508895301898,140.19533946615311,35.0,200.0,67.40388929962498,263,3714.885296862552
6.053485047932979,79.33267485694012,60.93770359313789,170.48426718732748,20.819025746479145,200.0,59.461341625763644,124,4948.423750254508
7.356398794323472,110.23678105303195,78.76121938978152,120.15032057895338,23.67085817176504,943.622099820604,88.86253000890457,288,5086.529454581896
6.714093744130204,118.42770849489476,96.68066290526872,224.65015522216018,30.386468365078464,257.1554700433579,70.37831689834731,267,4811.464233411347
5.2542612212880115,114.6201286239307,62.261456335943166,141.99349302010313,24.91068922556133,200.0,58.872507227656904,109,4549.45033478971
6.673180925851182,133.35439866274137,24.602808565867484,180.91802831298324,23.32698072734852,200.0,53.088744400918294,348,4095.9287668697366
6.8853173797288365,177.25467127324734,67.140364192504,222.7800239628649,27.8281645094336,200.0,63.89790418153673,48,4540.725241206863
5.616142563798867,163.27066910691315,110.88321667781122,201.58268872875874,26.362589951147967,200.0,50.33529744267791,301,4579.90759789382
6.653725105945528,67.51123226274375,69.89314619644584,79.55404486547377,30.152193928183955,416.52119278381514,80.43316162518417,95,5217.400137329491
6.558208718446,144.88279961224194,54.60697095623064,172.2447947504942,31.457344445326818,295.7223336723765,40.0,33,4236.8368139509375
5.357029702169377,173.1573327814164,107.77016628508164,192.53596972303234,26.53501530002681,252.0364939651299,62.90728957500394,118,5038.504315505409
6.857787360348283,135.4723408275681,70.07675311930842,194.59315110803743,26.458663626891546,200.0,74.15200317631901,132,5616.701360023425
7.060784526368234,163.63921700743867,64.69517559049348,94.33525829426844,26.07055491143067,368.2280765523992,70.13179130164485,251,4951.33391249035
7.583051243175277,200.4908178280306,84.48368268989928,117.1482381491338,27.445652783246437,200.0,54.24075540476497,303,4515.284787279383
7.553802052034903,160.94838184427925,103.12250628856361,199.7279117870811,25.27585318935732,214.8901861947193,74.90388060059824,122,4847.22844799777
5.1223306320429085,129.97234382566916,151.45140595197637,111.91198146586771,24.996957588388554,310.77582742608416,51.70940917421139,218,4950.793018268289
5.562174960084877,161.80353896339014,104.8170832297227,135.01519716678428,30.983135604136212,318.83732616806407,64.66423015254784,53,4051.6632449706262
7.01503526720866,125.79551332387565,114.79519899165032,228.79379047509846,32.580580901775214,281.15928646496207,74.77762357970533,126,4780.046735943784
7.013785950912209,120.95612173139821,64.82101403036434,147.6100374807605,17.462235276832896,290.20192544602685,71.9436916923967,159,4749.262201097717
7.015047686306048,105.9434305714507,49.22395682091571,113.66129310830785,25.050105758702845,272.6824561899791,54.874414828707984,159,5249.722755576064
8.5,182.5365343532843,81.86994048857369,106.11913215685475,21.556527832773828,200.0,82.96241774846546,283,4366.157151070012
7.070890510693167,87.26285336231994,83.21509745778789,166.6359664792594,23.445142667569637,200.0,66.30041857228301,89,4875.553185103884
7.635565640180599,181.29470898712464,47.644617759062086,83.34259957613955,27.01258104867661,446.96584015398196,76.14493116408727,176,5879.1985648724185
7.454001763493203,139.99456494961487,74.74116410287961,137.63320180517908,28.347191857712343,451.5147354786334,87.93651510009872,292,4905.917273075259
7.151391251305798,64.02775300792234,91.97952805157392,166.6615267495011,24.439367781943275,200.0,81.7628082316191,159,5409.312630467436
6.184730755359654,134.70597171965687,90.81180185054241,214.95749102738336,15.433298326385986,284.4741719974547,81.80194109496566,249,5157.402867173491
7.258969220493268,35.99893969393504,95.12863560152817,183.3774040184998,20.174772097119103,328.461571976115,67.89019894774208,357,3805.130473319559
5.727174785462428,145.02032067324143,88.72894190412329,114.29674410089106,29.482498351000828,252.2631384128432,76.90902681365765,122,5139.752951342164
6.263181393259991,155.40925931955962,64.78974022189833,208.920965878186,15.0,492.45811892050057,68.20394861846474,237,4945.101789436732
